,rank,precision,generator_name,base
435,37,inf,gauss_radem,10.0
436,42,inf,gauss_radem,10.0
437,47,inf,gauss_radem,10.0
438,52,inf,gauss_radem,10.0
439,57,inf,gauss_radem,10.0
440,62,inf,gauss_radem,10.0
441,67,inf,gauss_radem,10.0
442,7,171.67140790030632,radem_radem,10.0
443,12,467.9629460954605,radem_radem,10.0
444,17,97574.46805280233,radem_radem,10.0
445,22,4.193999305227223e+20,radem_radem,10.0
446,27,inf,radem_radem,10.0
447,32,inf,radem_radem,10.0
448,37,inf,radem_radem,10.0
449,42,inf,radem_radem,10.0
450,47,inf,radem_radem,10.0
451,52,inf,radem_radem,10.0
452,57,inf,radem_radem,10.0
453,62,inf,radem_radem,10.0
454,67,inf,radem_radem,10.0
